user_id,total_buy,total_sell,net_amount,num_trades,num_markets
0x0a7a88f758142809b5f1b7ec2d1f92d783119d35,1511265.7000000002,0.0,1511265.7000000002,15988,1
0x0a7e83f99b8e0bb99edf12bdae2a5c4d313b21b2,0.0,0.336,-0.336,1,1
0x0a84fd66ab0c0c4fe39a7f06475fc736638d7512,379334.6199999999,0.0,379334.6199999999,4001,1
0x0a866177667d708d0412bad213bc7c69d1c397e8,2.799999,2.7159000000000004,0.0840989999999997,2,1
0x0ab59170445da008ecd7a243b412f5429c21407f,0.35,0.3267,0.023299999999999987,2,1
0x0abc48ae3a825cd1190bd0a70a0ca927943bd966,103781.62162,0.0,103781.62162,13991,1
0x0acde3d09972349da7284e15b073c3d6945f34fd,0.9999940000000002,0.0,0.9999940000000002,1,1
0x0ad05becf69805020e4683379ec96d66c74c0dc7,189.43,0.0,189.43,2,1
0x0ae276f0e6fe022ac252324733e45b275caaaf97,45.77799999999999,0.0,45.77799999999999,12,2
0x0ae7a8db8eb6851d814347105789adb3dcf37e23,0.0,11.957,-11.957,2,1
0x0b1007d83be15993e7ed917c600b5440162df76f,6.662,0.0,6.662,1,1
0x0b175a903eecc6d9b8beced1f294b709599623f9,0.939987,0.0,0.939987,1,1
0x0b1accfcf39ece9b0b08c67bd355c2bc7735efe7,170813.01599999997,210177.1120000001,-39364.096000000136,3998,2
0x0b1cb19ce7763383e7de7f18c4102e5befba80d7,0.16983,0.16966,0.00017000000000000348,2,1
0x0b2207c59d65ce04d948f18ea10b4fc6fcdeb4fc,0.23999800000000002,0.0,0.23999800000000002,2,1
0x0b247573adf4bc2a5fd4e70a268caa5665e9313d,0.12999799999999997,0.12532,0.004677999999999988,2,1
0x0b27e6fee2d1d830313ab0ebea4ab3aba9b97628,5673.63,30.907,5642.723,2,1
0x0b2a14fed507beb930bf1b4ddec43468b1eaa7a2,13.799999999999999,13.665869999999998,0.13413000000000075,2,1
0x0b2a73495a1a9de5f904a9c16a4da9b35426a4fc,757720.7599999998,0.0,757720.7599999998,7996,1
0x0b31f3561be0872b7d78befaca6a32b74b6da48f,0.9999680000000001,0.0,0.9999680000000001,1,1
0x0b3ddac8d47aec2d46a6832319013e77180208bc,4214.30148,0.0,4214.30148,1998,1
0x0b469ae3153727fcc15c7d66ecf441cda848a7ea,0.59994,0.0,0.59994,1,1
0x0b4990b6364c5a448f06945a421bb04c596e44c2,14.999920000000001,14.94776,0.05216000000000065,2,1
0x0b49f8840bb58149e541ee3c02cf89173cf1c1cc,0.0,16.728,-16.728,1,1
0x0b4ce1637b415d818c54b3be6e540ea6e59b5c74,189050.75999999995,0.0,189050.75999999995,1998,1
0x0b5a4452ca14b5673e0c6c4731a682092b7310c1,0.0,0.10200000000000001,-0.10200000000000001,2,1
0x0b6a38082e2a83d35026404c624b9c4bcf802d9c,14.829963,14.85435,-0.024387000000000825,2,1
0x0b7aea525d167abca794e7ea21f13d055525b87e,13.099998,0.0,13.099998,1,1
0x0b7bfabb85f62c5a6b14fa9d8a71f1ce3f8a92a8,0.229996,0.0,0.229996,2,2
0x0b80a10e9b23ba9021ade040e70a5797ae98943e,0.9999989999999999,0.997,0.002998999999999863,2,1
0x0b8198c3cafe6b819f848c61800f4231974c0dd9,5623.73,23.928,5599.802,2,1
0x0b8c66a85b381135e11fa63601d5a994f347848c,1.1599709999999999,0.0,1.1599709999999999,1,1
0x0bb15fa97ec506ec97bf6a3edb9924c010e349aa,4.999998000000001,0.0,4.999998000000001,1,1
0x0bb41282cc2cb01261b24408dbe7beac5e6724e8,1.699998,0.0,1.699998,1,1
0x0bbe511b04bc19aa1a45b9a2427d32d2753bee84,14.999919000000002,0.0,14.999919000000002,3,2
0x0bec5739d31daee974c87528598b451aae02de07,1944153.9000000008,0.0,1944153.9000000008,9990,1
0x0bf492327294e7995c1368faf5eb3cb527fb636f,2.7199609999999996,0.0,2.7199609999999996,2,2
0x0bf700122ee3019b9b81e0e12e078e343c4f710b,69929.992008,2033223.7406999995,-1963293.7486919996,5995,1
0x0c14188679670b857d6b89f22fdd613291544ed6,6.999998,0.0,6.999998,1,1
0x0c1915745024cdca5203a65103435ee35e72a081,16.279985999999997,0.0,16.279985999999997,1,1
0x0c24089fbf9855538d37a3686d6e00f8300837e5,0.46955899999999995,0.0,0.46955899999999995,1,1
0x0c25d484eedf12448416b740a70137421b85e5f7,0.0,1993.1248799999998,-1993.1248799999998,1998,1
0x0c2d581e5b24463fcf204c526a51d267ed1b6fe5,3995.960040000001,3946.429620000001,49.53042000000005,3996,1
0x0c3fe38bf7df0e167296d09d9dbcb29ae17eb50a,777661.5600000003,0.0,777661.5600000003,3996,1
